9.600000000000001421e+00,7.999999999999949374e-01,2.582481927238295327e+01,1.091855846350192927e+01
9.700000000000001066e+00,8.083333333333283521e-01,2.603293217615055966e+01,1.113463367830753548e+01
9.800000000000000711e+00,8.166666666666618779e-01,2.623923724786795830e+01,1.135243564467045019e+01
9.900000000000000355e+00,8.249999999999950706e-01,2.644372016087697119e+01,1.157194923754164861e+01
1.000000000000000000e+01,8.333333333333283743e-01,2.664636671505747856e+01,1.179315921300984371e+01
1.010000000000000142e+01,8.416666666666616781e-01,2.684716283781354917e+01,1.201605020936008295e+01
1.020000000000000107e+01,8.499999999999950928e-01,2.704609458505068531e+01,1.224060674814052696e+01
1.030000000000000071e+01,8.583333333333283965e-01,2.724314814214416458e+01,1.246681323523733909e+01
1.040000000000000036e+01,8.666666666666618113e-01,2.743830982489837922e+01,1.269465396195759865e+01
1.050000000000000000e+01,8.749999999999950040e-01,2.763156608049712659e+01,1.292411310612018127e+01
1.060000000000000142e+01,8.833333333333283077e-01,2.782290348844476569e+01,1.315517473315451191e+01
1.070000000000000107e+01,8.916666666666617225e-01,2.801230876149819338e+01,1.338782279720712864e+01
1.080000000000000071e+01,8.999999999999950262e-01,2.819976874658956589e+01,1.362204114225596641e+01
1.090000000000000036e+01,9.083333333333282189e-01,2.838527042573969794e+01,1.385781350323230221e+01
1.100000000000000000e+01,9.166666666666616337e-01,2.856880091696208623e+01,1.409512350715026407e+01
1.110000000000000142e+01,9.249999999999949374e-01,2.875034747515748634e+01,1.433395467424383796e+01
1.120000000000000107e+01,9.333333333333283521e-01,2.892989749299898250e+01,1.457429041911128920e+01
1.130000000000000071e+01,9.416666666666616559e-01,2.910743850180748993e+01,1.481611405186692032e+01
1.140000000000000036e+01,9.499999999999949596e-01,2.928295817241763999e+01,1.505940877930008526e+01
1.150000000000000000e+01,9.583333333333283743e-01,2.945644431603395219e+01,1.530415770604137649e+01
1.160000000000000142e+01,9.666666666666617891e-01,2.962788488507728601e+01,1.555034383573590517e+01
1.170000000000000107e+01,9.749999999999952038e-01,2.979726797402146588e+01,1.579795007222360148e+01
1.180000000000000071e+01,9.833333333333286186e-01,2.996458182022005445e+01,1.604695922072643910e+01
1.190000000000000036e+01,9.916666666666620333e-01,3.012981480472319262e+01,1.629735398904250943e+01
1.200000000000000000e+01,9.999999999999954481e-01,3.029295545308447402e+01,1.654911698874686365e+01
1.210000000000000142e+01,1.008333333333328863e+00,3.045399243615776541e+01,1.680223073639903220e+01
1.220000000000000107e+01,1.016666666666662167e+00,3.061291457088396228e+01,1.705667765475714859e+01
1.230000000000000071e+01,1.024999999999995470e+00,3.076971082106757294e+01,1.731244007399858376e+01
1.240000000000000036e+01,1.033333333333328774e+00,3.092437029814312766e+01,1.756950023294701069e+01
1.250000000000000000e+01,1.041666666666662078e+00,3.107688226193131342e+01,1.782784028030580714e+01
1.260000000000000142e+01,1.049999999999995381e+00,3.122723612138482707e+01,1.808744227589772535e+01
1.270000000000000107e+01,1.058333333333328907e+00,3.137542143532385452e+01,1.834828819191073634e+01
1.280000000000000071e+01,1.066666666666662211e+00,3.152142791316114412e+01,1.861035991414994228e+01
1.290000000000000036e+01,1.074999999999995737e+00,3.166524541561663497e+01,1.887363924329550713e+01
1.300000000000000000e+01,1.083333333333329040e+00,3.180686395542156220e+01,1.913810789616649188e+01
1.310000000000000142e+01,1.091666666666662344e+00,3.194627369801202121e+01,1.940374750699050921e+01
1.320000000000000107e+01,1.099999999999995648e+00,3.208346496221191302e+01,1.967053962867911920e+01
1.330000000000000071e+01,1.108333333333329174e+00,3.221842822090524550e+01,1.993846573410886336e+01
1.340000000000000036e+01,1.116666666666662477e+00,3.235115410169773753e+01,2.020750721740787270e+01
1.350000000000000000e+01,1.124999999999995781e+00,3.248163338756767615e+01,2.047764539524792582e+01
1.360000000000000142e+01,1.133333333333329307e+00,3.260985701750597343e+01,2.074886150814190700e+01
1.370000000000000107e+01,1.141666666666662611e+00,3.273581608714541602e+01,2.102113672174652237e+01
1.380000000000000071e+01,1.149999999999996136e+00,3.285950184937901497e+01,2.129445212817024924e+01
